,query,label
258,book me a hotel for kolkata for my unmarried to spend 3 days,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
259,book me a hotel for kolkata for my unmarried to spend 4 days,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
260,book me a hotel for kolkata for my unmarried to spend 5 days,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
261,book me a hotel for kolkata for my unmarried to spend 6 days,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
262,book me a hotel for kolkata for my unmarried to spend a day,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
263,book me a hotel for kolkata for my unmarried to spend two days,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
264,book me a hotel for kolkata for my unmarried to spend three days,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
265,book me a hotel for kolkata for my unmarried to spend four days,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
266,book me a hotel for kolkata for my unmarried to spend five day,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
267,book me a hotel for kolkata for my unmarried to spend one day,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
268,book me a hotel for kolkata for my unmarried to spend 1 nights,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
269,book me a hotel for kolkata for my unmarried to spend 2 nights,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
270,book me a hotel for kolkata for my unmarried to spend 3 nights,O O O O O B-Location O O B-CustomerType O O B-NoOfDay I-NoOfDay
271,Book a hotel for me near kolkata,O O O O O O B-Location
272,Book a hotel for me near arunachal pradesh,O O O O O O B-Location I-Location
273,Book a hotel for me near andra pradesh,O O O O O O B-Location I-Location
274,Book a hotel for me near Afghanistan,O O O O O O B-Location
275,Book a hotel for me near Akrotiri,O O O O O O B-Location
276,Book a hotel for me near Albania,O O O O O O B-Location
277,Book a hotel for me near Algeria,O O O O O O B-Location
278,Book a hotel for me near American,O O O O O O B-Location
279,Book a hotel for me near Samoa,O O O O O O B-Location
280,Book a hotel for me near Andorra,O O O O O O B-Location
281,Book a hotel for me near Angola,O O O O O O B-Location
282,Book a hotel for me near Anguilla,O O O O O O B-Location
283,Book a hotel for me near Antarctica,O O O O O O B-Location
284,Book a hotel for me near Antigua and Barbuda,O O O O O O B-Location I-Location I-Location
285,Book a hotel for me near Argentina,O O O O O O B-Location
286,Book a hotel for me near Armenia,O O O O O O B-Location
287,Book a room for 2 person in the kolkata,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
288,Book a room for 1 person in the kolkata,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
289,Book a room for 3 in the kolkata,O O O O B-NoOfTravellers O O B-Location
290,Book a room for 4 in the kolkata,O O O O B-NoOfTravellers O O B-Location
291,Book a room for 5 visitors in the kolkata,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
292,Book a room for 6 in the kolkata,O O O O B-NoOfTravellers O O B-Location
293,Book a room for a person in the kolkata,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
294,Book a room for two person in the kolkata,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
295,Book a room for three in the kolkata,O O O O B-NoOfTravellers O O B-Location
296,Book a room for four in the kolkata,O O O O B-NoOfTravellers O O B-Location
297,Book a room for five in the kolkata,O O O O B-NoOfTravellers O O B-Location
298,Book a room for one person in the kolkata,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
299,Book a room for two traveller in the kolkata,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
300,Book a room for 1 people in the kolkata,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
301,Book a room for 2 people in the kolkata,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
302,Book a room for 2 person in the arunachal pradesh,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location I-Location
303,Book a room for 2 person in the andra pradesh,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location I-Location
304,Book a room for 2 person in the Afghanistan,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
305,Book a room for 2 person in the Akrotiri,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
306,Book a room for 2 person in the Albania,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
307,Book a room for 2 person in the Algeria,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
308,Book a room for 2 person in the American,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
309,Book a room for 2 person in the Samoa,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
310,Book a room for 2 person in the Andorra,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
311,Book a room for 2 person in the Angola,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
312,Book a room for 2 person in the Anguilla,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
313,Book a room for 2 person in the Antarctica,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
314,Book a room for 2 person in the Antigua and Barbuda,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location I-Location I-Location
315,Book a room for 2 person in the Argentina,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
316,Book a room for 2 person in the Armenia,O O O O B-NoOfTravellers I-NoOfTravellers O O B-Location
317,Book me a hotel for an unmarried in kolkata,O O O O O O B-CustomerType O B-Location
318,Book me a hotel for an married couples in kolkata,O O O O O O B-CustomerType I-CustomerType O B-Location
319,Book me a hotel for an unmarried couples in kolkata,O O O O O O B-CustomerType I-CustomerType O B-Location
320,Book me a hotel for an friends in kolkata,O O O O O O B-CustomerType O B-Location
321,Book me a hotel for an family in kolkata,O O O O O O B-CustomerType O B-Location
322,Book me a hotel for an couples in kolkata,O O O O O O B-CustomerType O B-Location
323,Book me a hotel for an mother in kolkata,O O O O O O B-CustomerType O B-Location
324,Book me a hotel for an sister in kolkata,O O O O O O B-CustomerType O B-Location
325,Book me a hotel for an father in kolkata,O O O O O O B-CustomerType O B-Location
326,Book me a hotel for an unmarried in arunachal pradesh,O O O O O O B-CustomerType O B-Location I-Location
327,Book me a hotel for an unmarried in andra pradesh,O O O O O O B-CustomerType O B-Location I-Location
328,Book me a hotel for an unmarried in Afghanistan,O O O O O O B-CustomerType O B-Location
329,Book me a hotel for an unmarried in Akrotiri,O O O O O O B-CustomerType O B-Location
330,Book me a hotel for an unmarried in Albania,O O O O O O B-CustomerType O B-Location
331,Book me a hotel for an unmarried in Algeria,O O O O O O B-CustomerType O B-Location
332,Book me a hotel for an unmarried in American,O O O O O O B-CustomerType O B-Location
333,Book me a hotel for an unmarried in Samoa,O O O O O O B-CustomerType O B-Location
334,Book me a hotel for an unmarried in Andorra,O O O O O O B-CustomerType O B-Location
335,Book me a hotel for an unmarried in Angola,O O O O O O B-CustomerType O B-Location
336,Book me a hotel for an unmarried in Anguilla,O O O O O O B-CustomerType O B-Location
337,Book me a hotel for an unmarried in Antarctica,O O O O O O B-CustomerType O B-Location
338,Book me a hotel for an unmarried in Antigua and Barbuda,O O O O O O B-CustomerType O B-Location I-Location I-Location
339,Book me a hotel for an unmarried in Argentina,O O O O O O B-CustomerType O B-Location
340,Book me a hotel for an unmarried in Armenia,O O O O O O B-CustomerType O B-Location
341,book a hotel room for a group of 2 person in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
342,book a hotel room for a group of 1 person in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
343,book a hotel room for a group of 3 in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
344,book a hotel room for a group of 4 in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
345,book a hotel room for a group of 5 visitors in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
346,book a hotel room for a group of 6 in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
347,book a hotel room for a group of a person in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
348,book a hotel room for a group of two person in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
349,book a hotel room for a group of three in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
350,book a hotel room for a group of four in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
351,book a hotel room for a group of five in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
352,book a hotel room for a group of one person in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
353,book a hotel room for a group of two traveller in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
354,book a hotel room for a group of 1 people in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
355,book a hotel room for a group of 2 people in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
356,book a hotel room for a group of 2 person in arunachal pradesh,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location I-Location
357,book a hotel room for a group of 2 person in andra pradesh,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location I-Location
358,book a hotel room for a group of 2 person in Afghanistan,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
359,book a hotel room for a group of 2 person in Akrotiri,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
360,book a hotel room for a group of 2 person in Albania,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
361,book a hotel room for a group of 2 person in Algeria,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
362,book a hotel room for a group of 2 person in American,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
363,book a hotel room for a group of 2 person in Samoa,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
364,book a hotel room for a group of 2 person in Andorra,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
365,book a hotel room for a group of 2 person in Angola,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
366,book a hotel room for a group of 2 person in Anguilla,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
367,book a hotel room for a group of 2 person in Antarctica,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
368,book a hotel room for a group of 2 person in Antigua and Barbuda,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location I-Location I-Location
369,book a hotel room for a group of 2 person in Argentina,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
370,book a hotel room for a group of 2 person in Armenia,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
371,Book a hotel for me near kolkata,O O O O O O B-Location
372,Book a hotel for me near arunachal pradesh,O O O O O O B-Location I-Location
373,Book a hotel for me near andra pradesh,O O O O O O B-Location I-Location
374,Book a hotel for me near Afghanistan,O O O O O O B-Location
375,Book a hotel for me near Akrotiri,O O O O O O B-Location
376,Book a hotel for me near Albania,O O O O O O B-Location
377,Book a hotel for me near Algeria,O O O O O O B-Location
378,Book a hotel for me near American,O O O O O O B-Location
379,Book a hotel for me near Samoa,O O O O O O B-Location
380,Book a hotel for me near Andorra,O O O O O O B-Location
381,Book a hotel for me near Angola,O O O O O O B-Location
382,Book a hotel for me near Anguilla,O O O O O O B-Location
383,Book a hotel for me near Antarctica,O O O O O O B-Location
384,Book a hotel for me near Antigua and Barbuda,O O O O O O B-Location I-Location I-Location
385,Book a hotel for me near Argentina,O O O O O O B-Location
386,Book a hotel for me near Armenia,O O O O O O B-Location
387,Book a hotel room near kolkata for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
388,Book a hotel room near arunachal pradesh for 2 person,O O O O O B-Location I-Location O B-NoOfTravellers I-NoOfTravellers
389,Book a hotel room near andra pradesh for 2 person,O O O O O B-Location I-Location O B-NoOfTravellers I-NoOfTravellers
390,Book a hotel room near Afghanistan for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
391,Book a hotel room near Akrotiri for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
392,Book a hotel room near Albania for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
393,Book a hotel room near Algeria for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
394,Book a hotel room near American for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
395,Book a hotel room near Samoa for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
396,Book a hotel room near Andorra for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
397,Book a hotel room near Angola for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
398,Book a hotel room near Anguilla for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
399,Book a hotel room near Antarctica for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
400,Book a hotel room near Antigua and Barbuda for 2 person,O O O O O B-Location I-Location I-Location O B-NoOfTravellers I-NoOfTravellers
401,Book a hotel room near Argentina for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
402,Book a hotel room near Armenia for 2 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
403,Book a hotel room near kolkata for 1 person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
404,Book a hotel room near kolkata for 3,O O O O O B-Location O B-NoOfTravellers
405,Book a hotel room near kolkata for 4,O O O O O B-Location O B-NoOfTravellers
406,Book a hotel room near kolkata for 5 visitors,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
407,Book a hotel room near kolkata for 6,O O O O O B-Location O B-NoOfTravellers
408,Book a hotel room near kolkata for a person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
409,Book a hotel room near kolkata for two person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
410,Book a hotel room near kolkata for three,O O O O O B-Location O B-NoOfTravellers
411,Book a hotel room near kolkata for four,O O O O O B-Location O B-NoOfTravellers
412,Book a hotel room near kolkata for five,O O O O O B-Location O B-NoOfTravellers
413,Book a hotel room near kolkata for one person,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
414,Book a hotel room near kolkata for two traveller,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
415,Book a hotel room near kolkata for 1 people,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
416,Book a hotel room near kolkata for 2 people,O O O O O B-Location O B-NoOfTravellers I-NoOfTravellers
417,Book a hotel room for a family with 2 person in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
418,Book a hotel room for a family with 1 person in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
419,Book a hotel room for a family with 3 in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
420,Book a hotel room for a family with 4 in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
421,Book a hotel room for a family with 5 visitors in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
422,Book a hotel room for a family with 6 in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
423,Book a hotel room for a family with a person in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
424,Book a hotel room for a family with two person in kolkata,O O O O O O O O B-NoOfTravellers I-NoOfTravellers O B-Location
425,Book a hotel room for a family with three in kolkata,O O O O O O O O B-NoOfTravellers O B-Location
